RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
7934,15616088,Lucas,782,France,Female,70,7,97072.42,1,0,0,1530.33,0,0,4,GOLD,844.6566766620618
7935,15803886,Barber,629,Spain,Male,31,8,132876.55,1,1,0,1721.78,0,0,3,PLATINUM,606.4691389265537
7936,15587311,Dobbs,582,Spain,Male,33,8,0.0,2,0,1,992.57,0,0,3,DIAMOND,287.417920740023
7937,15617401,Thomson,468,France,Male,22,3,0.0,2,1,0,353.81,0,0,4,PLATINUM,826.1698055132882
7938,15775886,Su,670,France,Male,36,8,0.0,1,1,1,746.63,0,0,2,PLATINUM,346.3243600783149
7939,15807305,Watkins,805,France,Male,39,6,0.0,1,0,1,1715.94,0,0,5,PLATINUM,791.8824719693818
7940,15761717,Ch'ien,720,France,Male,26,8,51962.91,2,1,1,2674.66,0,0,3,PLATINUM,474.26389147659904
7941,15628008,Monds,781,Spain,Female,29,7,98759.89,1,0,0,1099.3,0,0,5,GOLD,743.946678036512
7942,15583755,McClemans,592,Germany,Male,33,8,156570.86,1,1,0,133.56,0,0,3,PLATINUM,610.2065526185527
7943,15661409,Shen,542,France,Female,42,3,0.0,1,1,1,776.84,0,1,3,GOLD,562.7967070902138
7944,15774250,Gallo,532,France,Male,42,10,159024.71,1,1,1,3211.16,0,0,1,GOLD,496.3176853428392
7945,15681476,Foveaux,520,France,Female,39,6,73493.17,1,0,1,3645.32,0,0,2,SILVER,950.7833815406616
7946,15654870,Longo,759,France,Female,45,7,0.0,2,1,1,703.0,0,0,4,DIAMOND,369.3849847374148
7947,15790448,Calabresi,473,France,Female,35,7,69617.36,1,1,0,2053.41,0,0,4,PLATINUM,799.8828645454073
7948,15785326,Randall,639,Spain,Female,35,6,136526.26,2,1,1,856.73,0,1,4,GOLD,510.0255751536877
7949,15592854,Garcia,705,France,Male,25,10,113736.27,1,0,1,1447.02,0,0,3,PLATINUM,786.9670170582124
7950,15617486,Sullivan,530,France,Male,52,10,106723.28,1,0,0,1250.6,0,0,3,PLATINUM,586.3412086235361
7951,15806796,Higgins,516,Germany,Female,33,0,138847.9,1,1,1,1789.99,0,1,3,DIAMOND,585.2508793877431
7952,15644699,Crawford,850,France,Female,40,6,0.0,2,1,0,2773.4,0,0,5,PLATINUM,914.886449655959
7953,15622305,Martin,746,Germany,Female,33,8,107868.14,2,1,1,1635.36,0,0,5,GOLD,689.6412100929057
7954,15608209,Currey,622,Germany,Male,33,4,96926.12,2,1,1,2154.7,0,0,3,PLATINUM,602.1995272396032
7955,15626898,Teng,743,France,Male,30,4,77599.23,1,0,0,1186.1,0,0,3,GOLD,493.2941938154152
7956,15644297,Austin,732,Germany,Male,38,7,178787.54,1,1,0,2791.47,0,0,5,DIAMOND,601.8804942654881
7957,15731569,Hudson,850,France,Male,81,1,0.0,2,1,1,2203.07,0,0,5,SILVER,746.6427668364431
7958,15582149,Ts'ui,850,Germany,Female,34,6,129668.43,2,1,0,2953.43,0,0,5,SILVER,463.9452443168468
7959,15802483,Hancock,686,France,Male,34,10,146178.13,2,1,0,2640.24,0,0,4,SILVER,827.7997191771633
7960,15686999,Nicholas,556,France,Female,40,3,0.0,2,1,0,3716.98,0,0,5,PLATINUM,581.537749884999
7961,15772479,Napolitano,673,France,Male,37,6,0.0,2,0,1,2447.86,0,0,3,DIAMOND,284.46800745117355
7962,15778884,Jamieson,809,France,Female,38,2,154763.21,2,1,1,1780.88,0,0,4,DIAMOND,557.9392566766284
7963,15623630,Foster,634,Germany,Female,56,5,116251.24,1,0,0,1653.63,0,0,2,GOLD,685.5977461680804
7964,15774316,Moretti,630,France,Male,37,0,0.0,2,1,1,2687.5,0,0,4,GOLD,350.8934839491246
7965,15695097,Chiedozie,564,Germany,Female,30,10,100954.88,2,0,1,1107.27,0,0,5,PLATINUM,856.6242131248088
7966,15645404,Okwukwe,625,France,Female,51,3,124620.01,2,1,0,2304.76,0,0,2,DIAMOND,670.8350549057423
7967,15750574,Lumholtz,677,Spain,Female,34,8,0.0,2,1,1,3817.55,0,0,4,DIAMOND,447.9032646258362
7968,15636812,Rose,583,France,Male,40,7,112701.04,1,0,1,1968.24,0,0,3,DIAMOND,647.2149645551441
7969,15712068,Wan,592,Spain,Male,45,4,84692.5,1,0,1,1179.88,0,0,5,DIAMOND,306.897847583642
7970,15652030,De Bernales,637,Germany,Male,49,10,108204.52,1,1,0,2640.21,0,0,3,DIAMOND,647.4957529112837
7971,15577398,Ch'eng,850,France,Male,30,8,86449.39,1,1,1,1334.74,0,0,5,GOLD,603.7231042736868
7972,15756848,Edmondson,633,Spain,Male,42,3,0.0,1,0,1,1707.41,0,0,5,SILVER,642.1107289832968
7973,15806929,Ch'ien,751,Germany,Male,36,5,73194.99,1,1,1,2945.44,0,0,5,PLATINUM,406.1093659310658
7974,15656005,Millar,592,Germany,Male,31,10,124593.23,1,1,1,1554.62,0,0,5,DIAMOND,643.5178451348909
7975,15722632,Dickson,716,Germany,Male,50,8,0.0,1,1,0,1654.2,0,1,3,PLATINUM,560.40259995107
7976,15794356,Toscani,641,Germany,Male,42,10,121765.37,2,1,0,2478.78,0,0,5,SILVER,898.9105384214645
7977,15659656,Pan,849,France,Male,35,5,110837.73,1,0,1,1856.41,0,0,3,PLATINUM,688.7903068143276
7978,15588341,Chigozie,647,Spain,Male,47,8,99835.17,1,0,1,2038.6,0,0,3,DIAMOND,586.3430703802788
7979,15709142,Sagese,608,Germany,Female,30,5,91057.37,2,1,1,2506.71,0,0,5,GOLD,1045.0833067542817
7980,15627042,Reilly,555,France,Female,26,6,0.0,2,1,1,2691.73,0,0,5,SILVER,438.60343520904
7981,15627517,Taylor,497,Spain,Male,27,3,149400.27,1,0,1,1074.0,0,0,4,GOLD,241.2973255946456
7982,15803032,Yen,599,Germany,Male,38,4,89111.63,1,0,0,1841.86,0,0,4,SILVER,497.6028633368357
7983,15665129,Kapustin,545,Germany,Male,33,5,132527.9,2,0,1,1999.09,0,0,4,SILVER,746.7385396390639
7984,15628272,Singh,774,France,Female,36,4,114997.42,1,1,0,859.21,0,0,4,DIAMOND,497.3278780453752
7985,15678206,Yeh,464,France,Male,46,8,161798.53,1,1,1,2742.04,0,0,4,SILVER,503.3663222413484
7986,15678427,Genovese,696,Germany,Female,27,8,96129.32,2,1,0,847.84,0,0,4,PLATINUM,656.9490396783772
7987,15678067,Boyle,667,Spain,Male,45,5,0.0,2,0,0,2463.66,0,0,3,SILVER,500.78485484599366
7988,15793331,Blair,812,France,Male,32,4,133050.97,2,1,1,1845.78,0,0,4,SILVER,352.22984221130577
7989,15699532,Okagbue,516,France,Male,51,2,120124.35,2,0,1,596.91,0,0,3,PLATINUM,978.0234132568088
7990,15605827,Khan,645,France,Male,39,7,0.0,2,0,1,2909.24,0,0,5,SILVER,371.7710783939709
7991,15643635,Robertson,664,Spain,Male,32,10,133705.74,1,0,1,2102.23,0,0,4,SILVER,812.5055319430137
7992,15787710,Tikhonov,427,Spain,Female,39,3,0.0,2,1,1,2128.61,0,0,3,DIAMOND,505.3611065012265
7993,15614137,MacDonald,685,France,Female,40,10,0.0,2,1,1,3508.12,0,0,4,PLATINUM,496.83242223896775
7994,15754494,Ah Mouy,585,France,Female,33,5,152805.05,1,1,0,2226.06,0,0,5,GOLD,644.2441716717764
7995,15713440,Barese,519,Germany,Female,21,4,0.0,3,1,1,3369.91,1,0,1,SILVER,469.2338713348461
7996,15803479,Winter-Irving,708,France,Female,67,8,0.0,2,0,1,2610.11,0,0,3,DIAMOND,684.2123047518203
7997,15709639,Wilson,717,France,Female,22,5,112465.06,1,1,1,3374.37,0,0,4,DIAMOND,672.3881866362038
7998,15601719,Fiorentino,465,Germany,Male,24,8,156007.09,1,1,1,485.24,0,0,4,DIAMOND,555.8270951298565
7999,15772482,Iloerika,829,Germany,Male,28,4,132405.52,3,1,0,2081.9,1,1,1,PLATINUM,611.9140149372147
8000,15591489,Davison,826,France,Male,26,10,142662.68,1,0,0,1747.13,0,0,4,DIAMOND,785.9071934504509
8001,15629002,Hamilton,747,Germany,Male,36,7,102603.3,2,1,1,3173.08,0,0,3,GOLD,508.5740396529928
8002,15798053,Nnachetam,707,Spain,Male,32,6,0.0,2,1,1,3321.31,0,0,4,PLATINUM,241.797276133342
8003,15753895,Blue,590,Spain,Male,37,5,0.0,2,0,1,1431.42,0,0,3,GOLD,1015.9984635058228
8004,15595426,Madukwe,603,Spain,Male,57,5,105000.85,2,1,0,1192.0,0,1,3,DIAMOND,472.4565248520464
8005,15645815,Mills,615,France,Male,45,5,0.0,2,1,0,430.18,0,0,5,DIAMOND,916.443767001785
8006,15632848,Ferrari,634,France,Female,36,9,69518.95,1,1,1,1479.4,0,0,4,PLATINUM,514.5814968258328
8007,15703068,Nixon,716,Germany,Male,41,7,126145.54,2,1,0,1913.82,0,0,4,SILVER,732.0413216140106
8008,15791513,Manfrin,647,France,Male,41,8,138937.35,1,1,1,1082.64,0,0,3,DIAMOND,926.4622435617052
8009,15587210,McCartney,591,Germany,Female,44,5,113581.98,1,1,1,848.23,0,0,3,GOLD,675.7518864520582
8010,15793803,Robinson,574,France,Male,34,0,112572.39,1,0,1,1263.55,0,0,4,GOLD,252.74870880288864
8011,15787756,Nkemdirim,467,Germany,Male,51,7,114514.71,2,1,0,2322.33,0,0,2,SILVER,614.9865934101482
8012,15723437,Sal,701,France,Female,35,4,0.0,2,1,1,2164.1,0,0,4,PLATINUM,670.2887143454453
8013,15702715,Kao,747,France,Female,34,10,0.0,2,1,1,1922.24,0,0,4,GOLD,735.0956373705272
8014,15809872,Ikechukwu,650,France,Male,32,9,84906.45,1,1,0,1154.36,0,1,4,GOLD,683.0796852747096
8015,15644295,Hargreaves,731,Spain,Female,39,7,126816.18,1,1,1,2514.34,0,0,4,SILVER,476.00661854651975
8016,15778694,Sievier,638,Germany,Female,26,4,105249.76,2,1,0,210.05,0,0,3,SILVER,261.1123508849062
8017,15759555,Murphy,569,Spain,Male,41,0,0.0,2,1,0,2865.29,0,0,3,SILVER,574.2371212694834
8018,15631406,Munro,459,Germany,Male,50,6,109387.9,1,1,0,1301.84,0,1,3,PLATINUM,633.0508681995844
8019,15616676,Donnelly,632,Germany,Male,23,8,122478.51,1,1,1,2535.26,0,0,3,PLATINUM,385.53632646518383
8020,15771154,North,683,France,Female,73,6,137732.23,2,1,1,4367.16,0,0,3,PLATINUM,685.1101474408042
8021,15669491,Cruz,850,France,Female,46,4,157866.77,1,1,1,581.32,0,1,5,GOLD,892.1401784760857
8022,15697691,Sinclair,512,France,Female,41,5,0.0,1,1,1,147.89,0,0,4,PLATINUM,683.9833080056013
8023,15665180,Vasiliev,616,France,Female,31,1,136789.14,1,1,0,3788.64,0,1,3,PLATINUM,490.797243482015
8024,15752588,Vasilyeva,664,France,Male,36,4,0.0,2,1,1,1703.47,0,0,3,PLATINUM,187.34636933588143
8025,15743051,Hamilton,694,France,Male,30,5,144684.03,1,1,0,1558.74,0,0,4,DIAMOND,947.5948570186702
8026,15571873,Sung,655,France,Male,24,7,107065.31,1,1,0,157.11,0,0,3,GOLD,644.0387513459851
8027,15679743,Genovesi,607,France,Female,33,8,91301.72,1,0,0,606.24,0,0,4,DIAMOND,376.1663117189681
8028,15769412,Atkinson,684,Spain,Male,39,8,207034.96,2,0,0,853.23,0,0,1,DIAMOND,720.9171376059855
8029,15775124,Watterston,763,Spain,Male,37,8,0.0,2,1,0,1909.83,0,0,4,DIAMOND,653.9741969158372
8030,15732113,Butters,671,Spain,Male,50,6,0.0,1,0,1,998.54,0,0,3,GOLD,344.03573536090744
8031,15578141,Chien,592,Spain,Male,38,0,0.0,1,1,0,1441.69,1,1,1,PLATINUM,347.87303044921714
8032,15595874,Gorbunova,666,Spain,Female,36,3,0.0,2,1,0,2500.55,0,0,5,GOLD,903.0859701036948
8033,15755642,Bulgakov,667,France,Male,34,8,0.0,2,1,0,1006.73,0,0,5,PLATINUM,991.235796725232
8034,15576526,Steele,850,Spain,Male,36,4,0.0,2,0,1,3048.92,0,0,5,SILVER,831.944915751694
8035,15792489,Polyakova,622,Spain,Male,42,10,0.0,2,1,0,1567.51,0,0,5,SILVER,608.9054150482755
8036,15733705,Bull,577,France,Female,30,7,92472.1,2,0,1,3508.81,0,0,3,SILVER,221.8022208067194
8037,15807221,Weaver,555,Spain,Male,21,8,0.0,2,0,1,1603.54,0,1,3,DIAMOND,983.0853007331252
8038,15573045,Earl,547,France,Male,62,5,127738.75,2,1,1,397.16,0,1,3,GOLD,635.9809839350432
8039,15756824,Giordano,613,Germany,Female,50,5,101242.98,2,1,0,1065.37,0,0,5,PLATINUM,506.0376895031239
8040,15773520,Begg,672,France,Female,43,5,92599.55,2,1,1,2401.88,0,0,5,GOLD,478.4748547032967
8041,15627439,Pickering,624,Spain,Female,36,4,0.0,2,0,0,2990.54,0,0,3,GOLD,291.6472319701584
8042,15701439,Fanucci,698,Spain,Female,50,5,0.0,4,1,0,2310.49,1,1,1,PLATINUM,75.64475134693123
8043,15785352,Chang,606,France,Male,37,10,82373.94,1,0,0,1453.38,1,1,1,PLATINUM,788.2952245203805
8044,15616525,Sopuluchi,720,Spain,Male,31,4,141356.47,1,0,1,1346.04,0,0,5,SILVER,443.3507339080852
8045,15717489,Martin,835,France,Male,23,2,0.0,1,1,0,1576.22,0,0,2,SILVER,654.717069643638
8046,15795737,McNaughtan,771,Spain,Female,47,10,72664.0,2,1,0,1067.9,0,0,4,GOLD,695.9217203518888
8047,15693877,Stewart,811,France,Female,47,0,123365.34,2,0,1,2463.61,0,0,4,GOLD,492.7645546460652
8048,15576111,Reagan,734,Germany,Male,33,5,121898.58,1,1,0,714.66,0,0,5,PLATINUM,416.9578220541018
8049,15595713,Heller,548,Spain,Male,33,7,0.0,1,1,1,2747.6,0,0,3,GOLD,662.722203476892
8050,15808868,Nwokeocha,652,France,Female,31,2,103696.97,3,0,0,1631.5,1,1,2,SILVER,709.88235490068
8051,15708193,Liu,707,France,Male,33,8,0.0,2,0,0,1593.53,0,1,4,GOLD,872.7436563556048
8052,15697801,Sokolova,605,Germany,Female,56,3,74129.18,2,1,0,841.36,1,0,1,PLATINUM,610.2631742203048
8053,15770121,Bancroft,623,France,Female,34,10,0.0,1,1,0,3434.94,0,0,3,DIAMOND,478.4509665315823
8054,15800524,Nnanna,686,Germany,Male,29,10,185379.02,1,1,1,1075.38,0,0,4,SILVER,816.8884423335201
8055,15686236,Trevisani,525,Germany,Female,47,3,118087.68,1,1,1,1193.96,1,1,3,DIAMOND,321.3374849508231
8056,15659807,Nwachinemelu,657,Spain,Male,41,3,109402.13,1,1,1,1732.67,0,0,3,GOLD,871.8530850579505
8057,15736078,Ting,730,Germany,Female,33,10,0.0,1,1,0,1208.93,1,1,1,GOLD,368.31924030421067
8058,15620836,Lo Duca,816,Germany,Female,34,2,108410.87,2,1,1,1966.2,0,0,4,PLATINUM,703.5602583583299
8059,15698184,Marshall,484,France,Female,50,9,90408.16,2,0,1,2140.64,0,0,3,GOLD,1000.5358760041142
8060,15717643,Band,728,France,Female,34,6,90425.15,2,1,1,1342.02,0,0,5,SILVER,565.9574558953859
8061,15776596,Ferri,730,Spain,Female,39,9,140094.59,1,1,1,1049.21,0,0,2,GOLD,1036.073928908916
8062,15814757,Carter,477,Spain,Male,31,5,0.0,2,0,0,763.22,0,0,4,SILVER,555.6401253834845
8063,15812607,Wilson,663,Germany,Female,46,9,0.0,1,1,1,2115.38,1,0,1,DIAMOND,516.168539763335
8064,15663888,Connor,549,Germany,Male,34,4,204017.4,2,1,1,2039.27,0,0,3,GOLD,861.0793154894668
8065,15748882,Reid,714,Spain,Male,29,7,0.0,2,1,1,1921.16,0,0,4,DIAMOND,271.66010887951336
8066,15690829,Sandefur,430,Germany,Male,49,3,137115.16,1,1,0,1248.7,1,1,2,GOLD,299.966521080601
8067,15695819,Bidwill,504,Germany,Male,43,0,134740.19,2,1,1,572.5,0,0,3,SILVER,506.80295767911207
8068,15696834,Cone,530,France,Female,29,0,0.0,2,0,1,2539.6,0,0,5,GOLD,727.7965202881809
8069,15797710,Saunders,619,Germany,Male,29,7,98955.87,1,0,1,1637.29,0,0,4,SILVER,792.7700446759185
8070,15700654,Liardet,617,Germany,Male,44,10,49157.09,2,1,1,1903.99,0,0,5,DIAMOND,1115.156953577798
8071,15583764,Wilkes,791,Germany,Male,31,10,130240.33,1,0,1,2112.68,0,0,5,GOLD,605.2576087120706
8072,15688849,Martin,609,France,Male,48,7,108019.27,3,1,0,1709.2,1,1,1,PLATINUM,252.44952997822213
8073,15661473,Boni,780,Germany,Male,51,6,126725.25,1,1,0,2697.68,0,1,2,DIAMOND,419.52557225570274
8074,15601030,Patel,777,Germany,Female,34,7,96693.66,1,1,1,2588.16,0,0,5,SILVER,992.2211058887594
8075,15789557,Howell-Price,817,Germany,Female,27,1,129810.6,1,1,0,2199.83,0,0,4,SILVER,647.1454742678224
8076,15745250,Simpson,850,France,Male,58,7,156652.13,1,0,0,1112.66,0,0,3,PLATINUM,1177.2262244788187
8077,15590349,Rowland,732,France,Female,36,9,0.0,1,0,0,3705.81,0,1,3,SILVER,294.3245847559372
8078,15741693,Barnard,693,France,Male,40,7,130661.96,1,1,0,742.82,0,0,4,SILVER,154.63191496534705
8079,15618446,Nnonso,576,France,Female,50,10,0.0,2,1,1,3031.82,0,0,3,PLATINUM,469.8960894066462
8080,15766552,Rossi,643,France,Male,37,10,0.0,2,0,1,1863.45,0,0,3,DIAMOND,479.08239193563867
8081,15668775,Pendred,757,France,Male,47,3,130747.1,1,1,1,1611.68,0,0,5,SILVER,752.6282618703428
8082,15757895,Martin,569,Germany,Male,30,6,106629.49,1,0,0,2303.13,0,0,5,GOLD,313.09698749903646
8083,15774551,K?,772,Spain,Male,36,4,112029.83,1,1,1,831.37,0,0,3,SILVER,705.6297009482365
8084,15684011,Miller,576,Germany,Male,29,5,130575.26,1,0,1,2485.95,0,0,3,PLATINUM,557.5469337577106
8085,15736146,Afamefula,608,Germany,Male,28,4,96679.71,1,1,0,714.73,0,1,5,PLATINUM,407.2651374629043
8086,15656286,Sims,794,France,Male,33,5,0.0,2,0,0,1148.89,0,0,3,DIAMOND,351.2003963013146
8087,15774847,Knight,593,France,Male,50,4,171740.69,1,0,0,1943.96,0,0,3,SILVER,747.7877572747714
8088,15619340,Obijiaku,597,Spain,Male,38,10,0.0,2,1,0,662.53,0,0,3,DIAMOND,661.3318551335447
8089,15815656,Hopkins,541,Germany,Female,39,9,0.0,1,1,0,2478.24,0,0,2,GOLD,883.3225131760612
8090,15623357,Onio,692,Germany,Male,24,7,120596.93,1,0,1,2488.66,0,0,5,DIAMOND,829.539217571603
8091,15601324,Black,697,France,Female,48,5,0.0,2,1,0,1426.48,0,0,4,DIAMOND,312.2967513420272
8092,15715510,Eluemuno,768,France,Male,29,1,95984.69,2,1,1,3424.08,0,0,5,DIAMOND,318.04971769877505
8093,15663770,Doyle,802,France,Male,38,6,142557.11,1,1,0,1462.92,0,0,5,DIAMOND,168.92317139160355
8094,15779267,Onyemere,584,France,Male,47,0,0.0,2,1,1,1987.34,0,1,4,GOLD,731.2224828229228
8095,15597957,Rahman,614,Spain,Male,66,6,0.0,2,0,0,1430.44,0,0,5,SILVER,403.12552430693086
8096,15584620,Su,850,Germany,Female,36,1,143644.16,1,1,1,2229.86,1,1,2,PLATINUM,331.9461322707479
8097,15750772,Walker,671,France,Female,38,4,132129.72,1,0,0,1515.0,0,1,4,SILVER,95.3384956978486
8098,15706557,Ferguson,626,France,Female,52,2,0.0,2,1,0,1228.42,0,0,3,SILVER,182.913097080892
8099,15594391,Samaniego,770,France,Female,68,8,183555.24,1,0,0,920.15,0,0,3,PLATINUM,527.2388904327338
8100,15661656,Onwumelu,633,France,Male,38,8,91902.56,2,1,1,1404.77,0,0,3,GOLD,584.4250889506048
8101,15631217,Young,663,France,Male,40,1,156218.19,1,0,0,4349.07,0,1,5,SILVER,492.4961890367932
8102,15588955,Mazzi,581,Germany,Female,43,5,93259.57,3,1,1,2012.14,0,0,3,DIAMOND,661.129545918519
8103,15758252,Toscano,561,Germany,Female,45,7,168085.38,2,0,1,1575.99,0,0,5,GOLD,909.1729009598664
8104,15740223,Walton,479,Germany,Male,51,10,107714.74,3,1,0,1829.98,0,1,2,DIAMOND,507.21134975569936
8105,15805413,Chiang,769,France,Female,31,6,117852.26,2,1,0,2068.93,0,0,5,DIAMOND,760.0946964687881
8106,15635116,Burgos,659,Spain,Male,60,3,0.0,1,1,1,2621.63,0,1,3,GOLD,464.16632607574536
8107,15764892,Spinelli,590,Spain,Female,51,5,84474.62,2,1,0,510.59,0,0,5,PLATINUM,263.6336700020773
8108,15795936,Lung,560,France,Male,50,0,0.0,2,1,0,291.75,0,0,5,SILVER,422.0692760504692
8109,15655232,Noble,437,Germany,Male,35,4,126803.34,2,1,1,960.93,0,0,3,DIAMOND,553.9089265746
8110,15640133,Pai,661,France,Female,34,5,0.0,2,1,1,1651.6,0,0,3,SILVER,509.453460497909
8111,15751524,Chigozie,677,Germany,Female,36,6,68806.84,1,1,1,1731.82,0,0,4,GOLD,422.2650528956849
8112,15670552,Peavy,560,France,Female,31,3,115141.18,1,1,1,1537.86,0,0,3,SILVER,881.6779365138029
8113,15623966,Yermakov,578,France,Female,35,3,0.0,2,0,1,1917.14,0,0,4,SILVER,187.89431358874413
8114,15752193,Burton,421,Spain,Male,34,9,90723.36,1,1,1,5464.37,0,0,5,GOLD,846.1443540775081
8115,15607269,Costa,492,Germany,Female,49,8,151249.45,2,1,0,1339.69,0,0,4,GOLD,860.404826414293
8116,15700752,Pugliesi,545,France,Female,32,10,0.0,2,1,1,1355.5,0,0,3,SILVER,292.93361418841016
8117,15777901,Lindell,640,Germany,Female,43,7,94752.49,1,1,1,466.06,0,0,1,DIAMOND,538.3880639533702
8118,15639117,Sorenson,624,Spain,Female,34,3,0.0,1,1,0,1842.95,0,1,3,PLATINUM,629.8486961560733
8119,15720203,Arcuri,577,Spain,Male,28,6,0.0,1,1,0,1251.54,0,0,3,SILVER,632.0534830810202
8120,15586236,Banks,704,France,Male,31,4,132084.66,3,1,0,944.32,1,1,1,DIAMOND,472.3979547445697
8121,15676645,Parry,523,France,Male,45,5,0.0,2,1,1,1593.1,0,0,5,SILVER,561.3242797669715
8122,15715988,Cockett,793,France,Male,35,5,0.0,2,1,1,274.64,0,0,3,DIAMOND,674.6650369856673
8123,15603749,Galkina,564,France,Female,53,6,45472.28,1,1,0,1088.63,1,0,1,PLATINUM,574.7106925683113
8124,15608956,Su,711,France,Male,33,9,0.0,1,0,1,1844.5,0,0,4,SILVER,660.8989459820347
8125,15733872,Marino,791,Germany,Female,33,7,130229.71,2,0,1,2094.27,0,0,3,PLATINUM,677.5945485929007
8126,15666982,Spears,629,Germany,Female,38,8,123948.85,1,1,0,1571.35,0,0,4,DIAMOND,175.6006970679809
8127,15602647,Cunningham,729,Germany,Male,39,8,127415.85,1,1,0,1599.1,0,0,1,SILVER,616.2310797530653
8128,15623063,Taylor,651,Germany,Male,35,7,110067.71,1,1,0,2170.03,0,1,3,GOLD,712.0088240920452
8129,15682928,Chiazagomekpere,695,Spain,Male,39,10,65521.2,1,1,1,666.68,0,0,3,PLATINUM,1159.5338330596865
8130,15729246,Hardacre,847,Spain,Male,31,3,0.0,2,1,1,2182.58,0,1,5,SILVER,450.3381694381383
8131,15588928,Maslow,704,France,Male,47,7,0.0,2,1,1,1698.52,0,0,3,GOLD,312.0439164087974
8132,15803352,Scott,613,Germany,Male,33,3,155736.42,2,1,1,3456.39,0,0,3,PLATINUM,562.3317836336128
8133,15607485,Wakelin,692,Spain,Female,29,10,0.0,2,0,1,2242.76,0,1,5,DIAMOND,734.1318757892957
8134,15656249,Esposito,720,France,Female,34,8,118307.57,2,1,0,2206.93,0,0,5,GOLD,499.0008901397693
8135,15761783,Shah,577,France,Male,41,6,0.0,1,1,0,1735.31,0,0,4,DIAMOND,687.0417045389736
8136,15716605,Chukwufumnanya,710,Germany,Female,24,10,103099.17,2,1,0,1560.38,0,0,3,DIAMOND,757.9359263455137
8137,15757425,Fleming,716,France,Female,38,8,0.0,2,1,1,3271.06,0,0,5,DIAMOND,530.8478483139567
8138,15603096,Lori,410,France,Male,33,4,125789.69,1,0,0,2130.65,0,1,3,DIAMOND,682.0028584002324
8139,15588580,Kennedy,584,Germany,Female,36,7,109646.83,1,1,0,109.88,0,0,3,SILVER,847.2148655566191
8140,15770539,Walters,792,France,Male,30,1,127187.86,1,1,1,1019.18,0,0,3,SILVER,809.988318170327
8141,15572022,Han,605,France,Female,36,5,0.0,1,0,1,3959.76,0,1,4,DIAMOND,466.1841418387269
8142,15571843,Lawrence,486,Spain,Male,24,4,0.0,1,1,1,2659.41,0,0,5,DIAMOND,617.9879777339274
8143,15752502,Cooke,615,France,Male,41,6,130385.82,1,0,0,27.28,0,0,3,SILVER,439.3220663962002
8144,15609058,Wan,676,France,Male,23,10,107787.47,1,0,0,2214.4,0,0,4,SILVER,555.8991920236103
8145,15775108,Lo Duca,571,France,Male,34,3,99325.04,2,0,1,975.26,0,0,5,DIAMOND,777.5537807705675
8146,15708904,Yermakova,850,France,Female,37,2,0.0,1,0,0,1385.08,0,0,4,DIAMOND,754.8682746184381
8147,15600086,Combs,717,France,Male,48,6,123764.95,1,1,0,2253.25,0,0,5,DIAMOND,471.568320395489
8148,15814675,Chien,642,Germany,Female,39,6,0.0,1,1,0,4435.33,1,1,2,GOLD,397.7066553275913
8149,15572777,Meng,780,Spain,Male,47,10,86006.21,1,1,0,4756.87,0,0,4,DIAMOND,568.1568466561316
8150,15585106,Calabresi,492,Germany,Female,38,4,57068.43,2,1,0,1201.43,0,0,3,PLATINUM,234.73422565209364
8151,15738936,Stevenson,760,Germany,Male,29,2,103607.24,2,0,0,937.22,0,0,3,GOLD,778.8201145535995
8152,15750970,Davidson,500,Spain,Male,40,5,99004.24,1,1,1,2564.13,0,1,5,GOLD,913.404761460602
8153,15725772,Ch'in,654,Spain,Female,36,8,0.0,2,1,0,1023.87,0,0,4,PLATINUM,724.7841191940894
8154,15692106,Rose,606,Spain,Female,25,3,147386.72,3,1,0,2965.25,0,0,2,SILVER,971.297647731627
8155,15791533,Ch'ien,367,Spain,Male,42,8,0.0,1,1,1,1283.99,1,1,3,PLATINUM,1089.6951103166562
8156,15715715,Artyomova,799,Spain,Male,38,4,0.0,2,1,1,1202.75,0,0,5,DIAMOND,908.206112662008
8157,15785576,Mayrhofer,434,Germany,Male,71,9,119496.87,1,1,0,2555.98,0,0,3,SILVER,782.5260331191816
8158,15798834,Yefremov,719,Spain,Female,32,3,0.0,1,0,1,1800.05,0,0,4,PLATINUM,652.7372702779813
8159,15744127,Kosovich,641,France,Female,37,4,0.0,2,1,0,1574.0,0,0,5,SILVER,354.89746469721
8160,15637427,Lu,461,Spain,Female,25,7,0.0,2,1,1,2612.39,0,0,4,PLATINUM,534.9982371547288
8161,15576990,Taplin,790,Germany,Female,25,2,152885.77,1,1,0,3891.9,0,0,5,SILVER,509.13419792489407
8162,15615352,Ebelechukwu,588,France,Male,31,7,99607.37,2,0,1,517.28,0,1,4,DIAMOND,789.5410140732591
8163,15647333,Fleming,621,France,Male,27,9,137003.68,1,1,1,2100.68,0,0,3,SILVER,899.8848454133586
8164,15572050,Yefimov,768,Germany,Male,48,5,122831.58,1,1,0,1685.22,1,1,1,PLATINUM,491.29127657163474
8165,15581370,Andreyeva,681,Spain,Male,38,4,99811.44,2,1,0,1829.17,0,0,4,DIAMOND,375.7730090515797
